"regulatoryGene" "targetGene" "weight"
"Agpat5" "Ugt3a2" 0.551576114668993
"Aldoc" "Psmc4" 0.55156801592157
"Aldoc" "Ankdd1b" 0.551566673903364
"Agpat5" "Car12" 0.551564772913146
"Agpat5" "Abcc5" 0.551555806143652
"Aldoc" "Supt3" 0.551555203821308
"Aldoc" "Mir1191" 0.551543661781118
"Agpat5" "Gm20469" 0.551538995242194
"Agpat5" "Casc1" 0.551534666000176
"Agpat5" "H2.K2" 0.551530139562519
"Agpat5" "Zfp963" 0.551525491787088
"Aldoc" "Lemd3" 0.551518308273403
"Aldoc" "Grik5" 0.551512891003282
"Aldoc" "Ddx5" 0.551510619557588
"Agpat5" "Ptger3" 0.551508339454475
"Agpat5" "Zfp213" 0.551508272838863
"Aldoc" "Tnks2" 0.551500713037473
"Agpat5" "Gm5918" 0.551492266728496
"Aldoc" "Rnu1a1" 0.551491031054284
"Agpat5" "Nfkb2" 0.551484014436682
"Aldoc" "Fam65a" 0.551483066303737
"Aldoc" "Phf21b" 0.551480311651603
"Agpat5" "Grhl2" 0.551450420792703
"Agpat5" "Arrdc2" 0.551448574987642
"Agpat5" "Folr2" 0.551436890692987
"Aldoc" "Wdr41" 0.55143542095058
"Aldoc" "Pla2r1" 0.551433310098051
"Aldoc" "Sptbn5" 0.551430212713172
"Aldoc" "Ciz1" 0.551422228444547
"Aldoc" "Dab2ip" 0.551413003271857
"Aldoc" "Soat2" 0.551412057545855
"Aldoc" "Akr1b8" 0.551409357261568
"Aldoc" "X1700061I17Rik" 0.551404533059222
"Aldoc" "Clic4" 0.551385286807162
"Agpat5" "Spag8" 0.551375501484658
"Agpat5" "Rnf111" 0.55137527122736
"Aldoc" "Sike1" 0.551374543432097
"Aldoc" "Slain2" 0.551366308334404
"Agpat5" "E130317F20Rik" 0.551362866728192
"Agpat5" "Ptp4a1" 0.551357951229568
"Agpat5" "Tspan10" 0.55133765823047
"Agpat5" "Fam131b" 0.551329386691452
"Agpat5" "Gm24644" 0.551327278188052
"Agpat5" "Arhgap17" 0.5513220156715
"Aldoc" "Zfp68" 0.551320945307209
"Aldoc" "X4933434E20Rik" 0.551319291214976
"Aldoc" "Prom2" 0.551316233353329
"Aldoc" "Tfam" 0.551307976590098
"Aldoc" "Hey1" 0.551306412045437
"Aldoc" "Gm20662" 0.551304411598493
"Agpat5" "Gm16372" 0.551291530463115
"Aldoc" "Wdr48" 0.55128291496016
"Agpat5" "Cdkl4" 0.551281604957883
"Aldoc" "Socs4" 0.551276350918102
"Aldoc" "Igkv5.48" 0.551276063728211
"Aldoc" "Gm11874" 0.551273951521996
"Aldoc" "Fam222b" 0.551273419872886
"Aldoc" "E330034G19Rik" 0.551270530794984
"Agpat5" "Gm12543" 0.551268826498786
"Agpat5" "Abtb1" 0.551258467279096
"Aldoc" "Pnldc1" 0.551258186191792
"Aldoc" "Tsc1" 0.551256809126456
"Agpat5" "Mmd2" 0.551252004997252
"Aldoc" "Pbld1" 0.551243922443465
"Agpat5" "Ndufa10" 0.551230166776532
"Aldoc" "AA543186" 0.551220689706222
"Aldoc" "Sox18" 0.551215386760729
"Aldoc" "Rps14" 0.551209874467996
"Agpat5" "Zfp719" 0.551209300908557
"Agpat5" "Kif2a" 0.551203775681329
"Aldoc" "Gbgt1" 0.551177348319369
"Agpat5" "Tmem254c" 0.551173735126329
"Aldoc" "Gm17214" 0.551172017402644
"Aldoc" "Gm10291" 0.551170403601947
"Agpat5" "Lrrk1" 0.55115577492384
"Aldoc" "Mrpl13" 0.551153614340545
"Agpat5" "Nsa2" 0.551143975102631
"Agpat5" "Ndufaf1" 0.551140227037724
"Agpat5" "X2510002D24Rik" 0.551137417162022
"Agpat5" "Hspb9" 0.551128006712698
"Aldoc" "AA474331" 0.551123616810541
"Aldoc" "Elp2" 0.551118774863159
"Aldoc" "Pfdn2" 0.551117991643106
"Aldoc" "Hist1h2ab" 0.551112323695926
"Agpat5" "Chi3l3" 0.551112210781034
"Agpat5" "Fam186a" 0.551110088107157
"Agpat5" "Mettl3" 0.551092960200111
"Aldoc" "Col6a6" 0.551091364338216
"Agpat5" "Abcb11" 0.551086917425074
"Aldoc" "Gas6" 0.551079801779996
"Agpat5" "Golgb1" 0.55106038426093
"Aldoc" "Snurf" 0.551060350851577
"Agpat5" "Ccdc122" 0.551043359464965
"Aldoc" "Thra" 0.551041751917529
"Agpat5" "Prelp" 0.55103396320281
"Agpat5" "Gm17281" 0.55102848423518
"Agpat5" "Mto1" 0.551021967416034
"Aldoc" "Snap47" 0.551018979523663
"Agpat5" "Dhx36" 0.551015607028868
"Aldoc" "Elk4" 0.551010503478445
"Agpat5" "Lyz2" 0.550998107823191
"Aldoc" "Ttc26" 0.550996808528195
"Agpat5" "Yme1l1" 0.550987041249738
"Aldoc" "Helq" 0.550973637995616
"Aldoc" "Ddx25" 0.55096417695207
"Agpat5" "X2510009E07Rik" 0.5509526369745
"Agpat5" "Pydc4" 0.550951277062634
"Agpat5" "Gm14238" 0.550946270142716
"Aldoc" "BC005624" 0.550931505432308
"Agpat5" "Gm15880" 0.550930046063097
"Aldoc" "B230354K17Rik" 0.550927472069062
"Agpat5" "Fgfbp1" 0.550926495320385
"Aldoc" "Kansl2.ps" 0.55091343156801
"Agpat5" "Cluh" 0.550903514082231
"Agpat5" "Rock2" 0.550887641705771
"Aldoc" "Erh" 0.550882797347779
"Aldoc" "Gm26514" 0.550882617238586
"Agpat5" "Wars2" 0.55088255590503
"Aldoc" "X9130017K11Rik" 0.550881161942738
"Agpat5" "Pebp4" 0.550869628866374
"Aldoc" "Hist1h2ad" 0.550868956198598
"Agpat5" "Gabarap" 0.550865256852086
"Agpat5" "Cnnm3" 0.550855418147583
"Agpat5" "Hif3a" 0.550853792047896
"Aldoc" "Abhd3" 0.550848369848617
"Aldoc" "Vdac1" 0.550836898829137
"Aldoc" "Gm11483" 0.550830723529602
"Agpat5" "Gm26407" 0.550825440321362
"Aldoc" "Hnrnpm" 0.550811387746963
"Agpat5" "Pdgfrb" 0.550798241576538
"Aldoc" "Hist1h1a" 0.550797687290496
"Agpat5" "C430014B12Rik" 0.55079765275273
"Agpat5" "Ppapdc2" 0.550784088359918
"Agpat5" "Disp2" 0.550778390841606
"Agpat5" "Olfm3" 0.550771704626976
"Aldoc" "Mmp21" 0.550768731848713
"Aldoc" "H2.Ke2" 0.550766749195744
"Aldoc" "Trim37" 0.550754807019617
"Agpat5" "Ankrd10" 0.550751108426447
"Aldoc" "Dscaml1" 0.550738078187209
"Aldoc" "BC003331" 0.550737658630564
"Agpat5" "Adc" 0.550732675646043
"Agpat5" "Cenpn" 0.550722746326323
"Aldoc" "Casr" 0.5507187746134
"Agpat5" "Hyi" 0.550716600887775
"Agpat5" "Kcnu1" 0.550713901082196
"Aldoc" "Gm14703" 0.550709010829772
"Aldoc" "Gm25679" 0.550687003872848
"Aldoc" "Nrip3" 0.550679199936163
"Agpat5" "Mx2" 0.550677961445436
"Agpat5" "Gm5806" 0.550677659257817
"Aldoc" "Hnf4g" 0.550667898997061
"Agpat5" "Tmem9" 0.55066562667777
"Aldoc" "Snx11" 0.55066441312664
"Agpat5" "Tmem86a" 0.550650933540164
"Aldoc" "Intu" 0.550646774407684
"Agpat5" "Usp16" 0.550642454841822
"Aldoc" "Rbfox2" 0.550639658059754
"Agpat5" "Evl" 0.550633690604138
"Agpat5" "X1700028E10Rik" 0.550619372958321
"Agpat5" "Hnrnpa0" 0.55061641339206
"Aldoc" "Ado" 0.550606750543427
"Agpat5" "Ptpn6" 0.550606548946
"Aldoc" "Mlip" 0.550604734572162
"Agpat5" "X1700015O11Rik" 0.550600915635926
"Agpat5" "Ptk2" 0.550600784200746
"Agpat5" "X2410017I17Rik" 0.550598137112296
"Aldoc" "Tdpoz2" 0.550597816012441
"Aldoc" "St6galnac3" 0.550594986926605
"Aldoc" "Pla2g6" 0.550594437061137
"Agpat5" "Gm8444" 0.550593167006421
"Aldoc" "Gm21781" 0.550591430345581
"Aldoc" "Igkv8.24" 0.550587311516388
"Aldoc" "Fbxo40" 0.550587094184531
"Agpat5" "Ppfia2" 0.550581713842048
"Agpat5" "Gm15593" 0.550576814817298
"Agpat5" "Slc7a6os" 0.550557520001481
"Aldoc" "F830016B08Rik" 0.550556546452758
"Aldoc" "X9030407P20Rik" 0.550550481915106
"Agpat5" "Gm13248" 0.550539890341696
"Agpat5" "Clasrp" 0.550525713584813
"Agpat5" "Cldn3" 0.550525685732465
"Aldoc" "Abat" 0.550522035772413
"Agpat5" "Atp7b" 0.550521346665728
"Aldoc" "Lgi2" 0.550514201440709
"Aldoc" "Snx33" 0.550513799255753
"Aldoc" "Pcbp4" 0.550512334261882
"Agpat5" "Gm15895" 0.550510902324678
"Agpat5" "Gm12764" 0.550509054566139
"Agpat5" "Cebpb" 0.550508563140968
"Agpat5" "Dleu7" 0.55049680640027
"Agpat5" "Fan1" 0.550489372513561
"Agpat5" "Rhox13" 0.550485067315981
"Aldoc" "Gpd1l" 0.550482190911171
"Aldoc" "Atl1" 0.55047773309478
"Aldoc" "Gm15836" 0.550475231401725
"Agpat5" "Psma7" 0.550470761537565
"Aldoc" "Pex6" 0.550470325067834
"Agpat5" "Spint1" 0.550467894946021
"Agpat5" "Tmprss7" 0.550465745798186
"Aldoc" "BC056474" 0.550465281242809
"Aldoc" "Ighv1.22" 0.550461183988233
"Agpat5" "Cdc123" 0.550451580738908
"Agpat5" "Tubgcp5" 0.550443284989385
"Aldoc" "Ctu2" 0.550440044948875
"Aldoc" "X1700019L03Rik" 0.550435985310328
"Agpat5" "D10Wsu102e" 0.550429502419523
"Aldoc" "Gm26631" 0.550427061628823
"Agpat5" "Fam107a" 0.55042671445212
"Agpat5" "X2900008C10Rik" 0.550424024639093
"Agpat5" "Gm15963" 0.55041735292176
"Agpat5" "Klra3" 0.550410212511402
"Aldoc" "Rapgef5" 0.55040726832326
"Agpat5" "Hist1h3i" 0.550386140163784
"Agpat5" "Olfr920" 0.5503860868998
"Agpat5" "Hyal1" 0.550384684162563
"Aldoc" "Zfp78" 0.550373830923861
"Agpat5" "Rassf7" 0.550370724424133
"Agpat5" "Tle4" 0.550366643645181
"Agpat5" "Gm765" 0.550364276154097
"Aldoc" "Prss35" 0.550362221444199
"Aldoc" "Itgb3bp" 0.550359970626882
"Agpat5" "Pcdh18" 0.550353861590854
"Aldoc" "Top2a" 0.550351795468904
"Agpat5" "Olfr98" 0.550339032366179
"Aldoc" "Atp8b5" 0.550327311755598
"Agpat5" "Gm4852" 0.550322013985215
"Agpat5" "Amz1" 0.550318677545952
"Aldoc" "Gm11688" 0.550306195847624
"Agpat5" "X2610204G22Rik" 0.550302578926916
"Agpat5" "Dennd1c" 0.550301614125655
"Aldoc" "Gm26669" 0.550279990886855
"Agpat5" "Atp8b2" 0.550278094408775
"Agpat5" "Rgsl1" 0.55027608109447
"Aldoc" "Espn" 0.550269896871845
"Aldoc" "Sult2a4" 0.55026779498626
"Agpat5" "Trbv19" 0.550267326427003
"Agpat5" "Irf8" 0.550266302530744
"Agpat5" "Gm4929" 0.550249611581809
"Agpat5" "Pign" 0.550245007846815
"Aldoc" "Gm13511" 0.550241571990592
"Aldoc" "X9330161L09Rik" 0.55024013774774
"Agpat5" "Eif4g1" 0.550240093056362
"Agpat5" "Map1lc3b" 0.550230873152434
"Aldoc" "Camsap2" 0.550230384887932
"Aldoc" "Tfap4" 0.550222746054948
"Aldoc" "Gm9825" 0.550218135553893
"Agpat5" "Gm25530" 0.550214491739602
"Agpat5" "Cyp2c53.ps" 0.550212724455312
"Aldoc" "Sorbs1" 0.550203820505144
"Agpat5" "Kif13a" 0.550200242051722
"Aldoc" "Msl3" 0.550186624583845
"Agpat5" "Elf5" 0.550180691805042
"Agpat5" "Dcakd" 0.550173515873775
"Aldoc" "Pex1" 0.550172901821486
"Aldoc" "Unc80" 0.550168292005461
"Agpat5" "Ipo11" 0.550167171197541
"Agpat5" "Mup.ps16" 0.550164963065679
"Agpat5" "Uts2" 0.550161580302123
"Aldoc" "X1700055D18Rik" 0.55015706234653
"Agpat5" "Gm9812" 0.550152350621365
"Aldoc" "Gm10505" 0.550151968671093
"Aldoc" "Sdk2" 0.550148813539882
"Aldoc" "Gm12989" 0.550148218599984
"Aldoc" "Shb" 0.550135981356264
"Aldoc" "Clic5" 0.550134291015936
"Agpat5" "Cacfd1" 0.550132458034246
"Aldoc" "Mis18a" 0.550125882693485
"Agpat5" "Elovl3" 0.550115414650297
"Aldoc" "Actg.ps1" 0.550113936326502
"Agpat5" "Zfp958" 0.550105617862641
"Aldoc" "Rttn" 0.550099411842781
"Agpat5" "Lbh" 0.550069877949477
"Agpat5" "Zdbf2" 0.550062191593301
"Agpat5" "Npat" 0.550056461209799
"Agpat5" "Amfr" 0.550051995747544
"Agpat5" "Thnsl2" 0.550050466416737
"Aldoc" "Bloc1s1" 0.550049931889859
"Agpat5" "Exoc3l" 0.550045069846003
"Agpat5" "Gm22314" 0.550029834085666
"Agpat5" "Srcrb4d" 0.550026941418968
"Aldoc" "Tmed2" 0.550023241804769
"Agpat5" "Sparc" 0.55001925767563
"Aldoc" "Zfpl1" 0.55001738314483
"Aldoc" "Gm12796" 0.550017048657004
"Agpat5" "Tldc1" 0.55001567428484
"Aldoc" "Kif1b" 0.550012745196848
"Aldoc" "Met" 0.550009156738257
"Aldoc" "Gm6180" 0.550002290010775
"Aldoc" "Sar1a" 0.549996381181302
"Agpat5" "Fdxr" 0.549993763917367
"Agpat5" "Eid2" 0.549990821181285
"Agpat5" "Gm11342" 0.549984385941158
"Agpat5" "Hsf2bp" 0.549982631293047
"Agpat5" "X2410137F16Rik" 0.549973458389264
"Aldoc" "Rbm17" 0.549972193984345
"Agpat5" "Pink1" 0.549971756726067
"Aldoc" "Rpl30.ps1" 0.549969627842289
"Agpat5" "Spatc1l" 0.549966035332455
"Agpat5" "Tipin" 0.549965147778366
"Aldoc" "Coch" 0.549964901414547
"Agpat5" "Rab37" 0.549962613214845
"Agpat5" "Cpeb1" 0.549954897319759
"Agpat5" "Gm4755" 0.549953045843627
"Aldoc" "Nup62cl" 0.549943086773916
"Aldoc" "Tmem192" 0.549938376109139
"Agpat5" "Npc2" 0.549935819786669
"Aldoc" "Slc12a7" 0.549933593110588
"Aldoc" "Tns1" 0.54992580328152
"Aldoc" "Hars" 0.549923782483766
"Agpat5" "Mtap7d3" 0.549922557451471
"Agpat5" "X2700089E24Rik" 0.549918118162832
"Aldoc" "X1700095A21Rik" 0.549915858819756
"Agpat5" "Cd300lh" 0.549914604664322
"Agpat5" "Map3k1" 0.549912260568041
"Agpat5" "Prpf4b" 0.549907221505398
"Aldoc" "Eif4enif1" 0.549905979499161
"Aldoc" "Cmtm8" 0.54989805488892
"Agpat5" "Adam22" 0.54988857037314
"Agpat5" "Fbxo34" 0.549886149434882
"Agpat5" "Pcdhb3" 0.549883969616774
"Aldoc" "Emid1" 0.549881183865141
"Agpat5" "Tmem139" 0.549866061337601
"Agpat5" "Abcf1" 0.549865270769808
"Aldoc" "Sgta" 0.549862551901763
"Aldoc" "X1110019D14Rik" 0.549860643145463
"Aldoc" "Vmn1r193" 0.549860239379537
"Aldoc" "Cdca2" 0.549858846372606
"Agpat5" "Atn1" 0.54985731656962
"Agpat5" "Atg4c" 0.549853222421914
"Aldoc" "Dsg1c" 0.54984923218376
"Aldoc" "Top1" 0.549848238660067
"Aldoc" "Slco1a4" 0.549844905082865
"Agpat5" "Epgn" 0.549841577696482
"Agpat5" "Zbed3" 0.549837740449277
"Aldoc" "Me3" 0.549834119166443
"Agpat5" "Gm454" 0.549828572692208
"Aldoc" "Hmg20a" 0.549809517745309
"Aldoc" "Ndel1" 0.549791200250507
"Aldoc" "Ror1" 0.549784850747852
"Aldoc" "Rgs6" 0.549771484285463
"Agpat5" "Mlf1" 0.549761471474981
"Agpat5" "Elmo1" 0.549756258716982
"Agpat5" "Slc7a8" 0.549747071146731
"Aldoc" "Slc16a10" 0.549743850152378
"Agpat5" "X0610009B22Rik" 0.549727938770639
"Aldoc" "Msc" 0.549727175042325
"Aldoc" "Actrt3" 0.549727146026238
"Agpat5" "Tmem173" 0.549725383861283
"Aldoc" "Nav1.1" 0.549722786444407
"Agpat5" "Gm9978" 0.54971748726689
"Aldoc" "Tspan6" 0.54971292240357
"Agpat5" "Rbp4" 0.549709514578832
"Aldoc" "Gm21093" 0.549705478591793
"Agpat5" "Gm26935" 0.549697698502425
"Agpat5" "Cyp2a5" 0.549692740876766
"Aldoc" "Huwe1" 0.54968972923377
"Aldoc" "Sccpdh" 0.549689285290371
"Agpat5" "Esrra" 0.549681217576069
"Aldoc" "Klk14" 0.549678895842333
"Aldoc" "Actn3" 0.549678696007735
"Aldoc" "Gm4788" 0.549673982215156
"Aldoc" "Rexo2" 0.549672211015609
"Agpat5" "Zbtb20" 0.549670343437338
"Agpat5" "Gm17430" 0.549668880291141
"Agpat5" "Gm11973" 0.54966463387939
"Aldoc" "Ccng2" 0.549664632019007
"Agpat5" "Gstk1" 0.54964216304952
"Aldoc" "Gm13199" 0.549640981254077
"Agpat5" "Kcnc1" 0.549626859461149
"Aldoc" "Cyp2a12" 0.54962268526808
"Aldoc" "Gm15981" 0.549613991765118
"Agpat5" "Ccdc126" 0.549610836445988
"Agpat5" "Ccl17" 0.549609702212166
"Agpat5" "Zfp236" 0.549604083624504
"Aldoc" "Ect2" 0.549587803386685
"Agpat5" "Csgalnact2" 0.549585834286558
"Aldoc" "Mthfd2" 0.54957878182158
"Aldoc" "F9" 0.549574004909603
"Agpat5" "Gm26762" 0.549565896242317
"Agpat5" "Eya2" 0.549561392252715
"Aldoc" "Zfp609" 0.549560066018744
"Agpat5" "Tfb2m" 0.549547545240796
"Aldoc" "Prpf31" 0.549541094709964
"Aldoc" "Rbm11" 0.549537061472016
"Agpat5" "Stip1" 0.549531248385819
"Aldoc" "Nubp2" 0.549526596543287
"Agpat5" "Psma1" 0.549511756151212
"Agpat5" "Dut" 0.549502759010909
"Aldoc" "Pelo" 0.549501548771555
"Aldoc" "Fam212a" 0.549498181457172
"Agpat5" "Usp35" 0.549490887775354
"Aldoc" "Hist3h2bb.ps" 0.549485222727844
"Aldoc" "Eif6" 0.549479728507702
"Agpat5" "B3gnt7" 0.54947830177515
"Agpat5" "Apol7b" 0.549471337368176
"Agpat5" "Dmbt1" 0.549470836220343
"Aldoc" "Nat9" 0.549468971022156
"Agpat5" "Ankrd9" 0.549467564533628
"Aldoc" "Gm12744" 0.549463312529517
"Agpat5" "Plekhg6" 0.54945770708275
"Aldoc" "X4930579F01Rik" 0.549457536797674
"Agpat5" "Dram2" 0.549449585971461
"Agpat5" "Tex40" 0.549445529234861
"Agpat5" "Ces2c" 0.549440060776089
"Agpat5" "Satb1" 0.549437253594328
"Agpat5" "Kcnf1" 0.549433321920458
"Aldoc" "Zfp248" 0.54943041393104
"Aldoc" "Bbs7" 0.54942831335263
"Aldoc" "X1700007J10Rik" 0.549420110509484
"Agpat5" "Gm16432" 0.549399632670831
"Agpat5" "Zfp521" 0.549388832558833
"Agpat5" "Bace2" 0.549385477498415
"Agpat5" "Tmem25" 0.549378504478134
"Aldoc" "Col24a1" 0.549373817782749
"Aldoc" "Gm6793" 0.549370413640807
"Agpat5" "Pdlim7" 0.549365179044563
"Agpat5" "Ypel2" 0.549356840987625
"Aldoc" "Gm12693" 0.549354312539243
"Aldoc" "Gm11221" 0.549343152131346
"Aldoc" "Tmem88" 0.549338910564341
"Aldoc" "Brca1" 0.549338909593471
"Agpat5" "Atad3a" 0.549330669287818
"Aldoc" "Zswim1" 0.549328455103291
"Agpat5" "Psmg2" 0.549314316170552
"Aldoc" "Amh" 0.549307799021438
"Aldoc" "Gm23946" 0.549304278447138
"Aldoc" "Plekha8" 0.549282997616224
"Agpat5" "Tsen2" 0.549276334125226
"Aldoc" "Gm11652" 0.549274437120996
"Aldoc" "Btd" 0.549267806580145
"Agpat5" "Gm7982" 0.549266577401956
"Aldoc" "Bcap29" 0.549264546431814
"Agpat5" "Rpl21.ps12" 0.549263203368668
"Agpat5" "Fam83g" 0.549254501611341
"Agpat5" "Gm7638" 0.549248628782341
"Aldoc" "Als2cr11" 0.549229050089185
"Agpat5" "Pdcd10" 0.549228268030086
"Agpat5" "Gm13921" 0.549224214994823
"Agpat5" "Rps12.ps26" 0.549223768563806
"Aldoc" "S100a16" 0.549223172943028
"Aldoc" "Itgb2l" 0.549212876837566
"Aldoc" "Tmem8b" 0.549210185837496
"Aldoc" "Smap1" 0.549203361075635
"Aldoc" "Prpf38a" 0.549201767655967
"Agpat5" "Mpeg1" 0.549197018308008
"Aldoc" "Nae1" 0.549181251760234
"Agpat5" "Cnot2" 0.549180597770222
"Agpat5" "Skint8" 0.549179692128975
"Aldoc" "Dpm3" 0.54917234784304
"Aldoc" "Sash1" 0.549171657023216
"Agpat5" "Dmrta2" 0.549165560758579
"Aldoc" "X4933427E11Rik" 0.549164628576553
"Agpat5" "Pdcl" 0.549152817186468
"Aldoc" "Pygm" 0.549148801763988
"Aldoc" "X4921531C22Rik" 0.549147443712951
"Aldoc" "Tmem203" 0.549132013458037
"Aldoc" "Paqr7" 0.549128345163322
"Aldoc" "Gm11449" 0.549126062334203
"Agpat5" "Gm15051" 0.549124030513882
"Agpat5" "Ankrd27" 0.549123067875283
"Aldoc" "Cnot8" 0.549121786808318
"Aldoc" "Fam129c" 0.549120605535984
"Aldoc" "Fam217a" 0.549112538762105
"Agpat5" "Tmem206" 0.549111780130476
"Aldoc" "Vprbp" 0.549111406237073
"Agpat5" "Cpb1" 0.549109527279027
"Agpat5" "Gm6483" 0.549109105142245
"Aldoc" "Rps12.ps5" 0.549105251749797
"Aldoc" "Smco2" 0.549101299745601
"Agpat5" "X1810049J17Rik" 0.549101122133572
"Agpat5" "Gm15326" 0.549100360811515
"Agpat5" "Enox2" 0.549100260832249
"Aldoc" "Gm8034" 0.549098630498101
"Aldoc" "Rnps1" 0.549089865968484
"Aldoc" "BC048546" 0.549089464487931
"Aldoc" "X9330154K18Rik" 0.549087828726113
"Agpat5" "Hagh" 0.549084963628652
"Aldoc" "Dach1" 0.549074105019833
"Aldoc" "Tcea2" 0.549073276353533
"Aldoc" "Tex9" 0.549073112805894
"Agpat5" "Hps1" 0.549065115375464
"Aldoc" "Ddx41" 0.549063091823149
"Agpat5" "Tob2.1" 0.549061520734164
"Aldoc" "Col25a1" 0.549056553178829
"Agpat5" "Sod2" 0.549048720509241
"Agpat5" "Zbtb24" 0.549046295270284
"Agpat5" "Pld2" 0.549027966884839
"Agpat5" "Catsperd" 0.54902343651784
"Agpat5" "H2.T22" 0.549013064396817
"Aldoc" "BC055111" 0.549011323097847
"Agpat5" "Gm20637" 0.549006497633354
"Agpat5" "Gm13203" 0.548999382680596
"Agpat5" "Mrpl48" 0.54899199891676
"Agpat5" "Pdcd2" 0.548991364628284
"Agpat5" "Pax9" 0.54898981483386
"Agpat5" "Vwa7" 0.548976286238851
"Aldoc" "Ndrg4" 0.548974555729849
"Aldoc" "Susd5" 0.548966301162333
"Agpat5" "Zfand2b" 0.548963421468024
"Agpat5" "Adck4" 0.548960513546002
"Aldoc" "Gm5210" 0.548959244818667
"Aldoc" "Bspry" 0.548958776675679
"Agpat5" "Plau" 0.548954179273654
"Agpat5" "Mospd3" 0.548950974432607
"Aldoc" "Slc25a27" 0.548948969586731
"Agpat5" "Dapk2" 0.548947799251764
"Agpat5" "Nrgn" 0.548946675361698
"Aldoc" "X2010012P19Rik" 0.548938645248043
"Aldoc" "D930048G16Rik" 0.548935480488062
"Aldoc" "Zfc3h1" 0.548924527431509
"Agpat5" "Mfap5" 0.548913579112692
"Aldoc" "Mrpl38" 0.548911460873816
"Agpat5" "Rgl2" 0.548909569524864
"Agpat5" "Hist1h3g" 0.548894579433023
"Aldoc" "Slc36a2" 0.548885677130268
"Aldoc" "Tax1bp1" 0.548884902975465
"Aldoc" "Dixdc1" 0.54888466768531
"Agpat5" "Khdrbs3" 0.548866796033819
"Aldoc" "Gm16701" 0.548852094517889
"Aldoc" "Frs3" 0.548844857796366
"Agpat5" "Gm20726" 0.548838042900935
"Agpat5" "Ring1" 0.548831260166251
"Aldoc" "Gzf1" 0.548825327875984
"Aldoc" "Traf3ip2" 0.54882262237867
"Aldoc" "Ryk" 0.548819650141834
"Agpat5" "Cdnf" 0.548817678155844
"Aldoc" "Fcgr2b" 0.548816806688011
"Aldoc" "Fsd1l" 0.548816711093138
"Agpat5" "Gm8494" 0.548814828485833
"Agpat5" "Klf2" 0.548808742932672
"Aldoc" "Srebf2" 0.548807804310161
"Agpat5" "Iffo1" 0.548804468346398
"Aldoc" "Htra4" 0.54877865029283
"Agpat5" "Mpi" 0.548768724605658
"Aldoc" "Mybpc3" 0.54876539768243
"Aldoc" "Srr" 0.548756271359464
"Aldoc" "Map1lc3a" 0.548755782045468
"Aldoc" "A930039A15Rik" 0.548750777424554
"Aldoc" "Gm8226" 0.54874683587432
"Agpat5" "Gm4926" 0.548740703564398
"Agpat5" "Cd37" 0.548736467741774
"Agpat5" "Fam133b" 0.548736254990443
"Agpat5" "Scel" 0.548734653587803
"Aldoc" "A930004D18Rik" 0.548734199817465
"Agpat5" "Exosc10" 0.548724946276385
"Aldoc" "Sncaip" 0.548723042983698
"Agpat5" "Smim13" 0.548716595516052
"Agpat5" "AA465934" 0.548712425964808
"Agpat5" "Nxt1" 0.548695707884598
"Aldoc" "Casz1" 0.548695322773047
"Agpat5" "Tut1" 0.548676716461299
"Aldoc" "Fnbp1l" 0.548674942959622
"Agpat5" "X4932443L11Rik" 0.548674908523503
"Agpat5" "Gm16338" 0.54865407757495
"Agpat5" "Gp1ba" 0.548647377392452
"Aldoc" "Gm26594" 0.548636738883552
"Agpat5" "Gm11206" 0.548635469982237
"Aldoc" "LRRC8A" 0.548633256882684
"Agpat5" "X2510016G02Rik" 0.548623491918657
"Aldoc" "G3bp1" 0.548620854640591
"Aldoc" "Gcm1" 0.548611646632201
"Agpat5" "Gp49a" 0.548610983339487
"Agpat5" "C330013J21Rik" 0.548592859939477
"Agpat5" "Ccdc157" 0.548583871943872
"Agpat5" "Hif1an" 0.5485800644588
"Aldoc" "Nek2" 0.54857812934552
"Aldoc" "Tk2" 0.548575132092156
"Aldoc" "Gm13610" 0.548562988180875
"Aldoc" "Tpt1.ps6" 0.548548867376469
"Agpat5" "Gm7416" 0.548548627354084
"Agpat5" "Fbxo28" 0.548538606653994
"Agpat5" "Zfp518b" 0.548538129950425
"Agpat5" "Mroh2a" 0.548537274110572
"Agpat5" "A230087F16Rik" 0.54853634281645
"Agpat5" "Akt3" 0.548532542428313
"Aldoc" "Fkbp10" 0.548530460956813
"Agpat5" "Ces4a" 0.54852589461085
"Agpat5" "Cyp2c65" 0.548521547615427
"Aldoc" "Tcte2" 0.548518050324073
"Aldoc" "Senp7" 0.54850944806362
"Aldoc" "Sart1" 0.548499915996315
"Agpat5" "Commd6" 0.548491891463746
"Aldoc" "Pcdhb22" 0.548488609426367
"Agpat5" "Eif2b5" 0.548478010231616
"Aldoc" "Orai3" 0.548476781039952
"Aldoc" "X4922501L14Rik" 0.548474168617126
"Aldoc" "Trim21" 0.548471684051621
"Aldoc" "Gtpbp1" 0.548468702283438
"Aldoc" "Gp6" 0.548457529760123
"Agpat5" "Nhlrc3" 0.548456482900439
"Agpat5" "Adarb2" 0.548452234204835
"Aldoc" "Tbc1d8b" 0.548451083614882
"Aldoc" "Gm27028" 0.548450331910639
"Aldoc" "Map3k7cl" 0.548446879459723
"Aldoc" "X5033430I15Rik" 0.548444832446428
"Agpat5" "Ube2d2a" 0.548439724393165
"Aldoc" "Tas2r138" 0.54843695772018
